Frame_ID,Time_Cost_ms,Smoothed_Score,CNN_Activated,Identity_Result,Lap_Var,Bright_Penalty
74,747.5144863128662,31.696711970505635,True,mile,31.696711970505635,0.10396717589578508
75,778.7210941314697,31.816816116947074,True,mile,31.816816116947074,0.10448076789761762
76,786.9868278503418,32.065856006685635,True,mile,32.065856006685635,0.10506648687668785
77,793.097734451294,32.53075014805472,True,mile,32.53075014805472,0.10557090099946953
78,780.2505493164062,33.27481868163654,True,mile,33.27481868163654,0.10559976460021214
79,730.1757335662842,33.38897160035501,True,mile,33.38897160035501,0.10583692009066359
80,920.4769134521484,32.99930835148964,True,mile,32.99930835148964,0.10629289415147569
81,791.0616397857666,32.798974411858126,True,mile,32.798974411858126,0.1065968529972029
82,702.7366161346436,32.28855080230093,True,mile,32.28855080230093,0.1069373688874421
83,708.1217765808105,32.10569287832108,True,mile,32.10569287832108,0.10715437524112659
84,726.0730266571045,32.21207957790416,True,mile,32.21207957790416,0.10728472297574265
85,713.3917808532715,33.11292432209645,True,mile,33.11292432209645,0.1072962254653742
86,691.6239261627197,34.05738304488152,True,mile,34.05738304488152,0.10736463381920336
87,715.4879570007324,34.66297478076654,True,mile,34.66297478076654,0.1082058226032021
88,731.8243980407715,35.33053460942771,True,mile,35.33053460942771,0.10882951147762343
89,752.70676612854,35.14242477996366,True,mile,35.14242477996366,0.1093862274546682
90,785.1395606994629,34.47588622895334,True,mile,34.47588622895334,0.10988034472053432
91,803.6987781524658,32.76268883273993,True,mile,32.76268883273993,0.11065758975935569
92,760.673999786377,31.882848887112345,True,mile,31.882848887112345,0.11056273660542049
93,776.9384384155273,30.7417609422255,True,mile,30.7417609422255,0.11083357445987652
94,759.8559856414795,30.839982309046707,True,mile,30.839982309046707,0.11062905394000777
95,780.987024307251,31.584751997792523,True,mile,31.584751997792523,0.11051860291280868
96,754.1754245758057,32.96928268385708,True,mile,32.96928268385708,0.11041023913724923
97,757.7168941497803,33.841844611915334,True,mile,33.841844611915334,0.11008747618875381
98,733.4616184234619,34.602042452538726,True,mile,34.602042452538726,0.11012442883150075
99,784.2402458190918,35.24663014742381,True,mile,35.24663014742381,0.11026737542799958
100,759.7815990447998,35.10118775836681,True,mile,35.10118775836681,0.11011488172743056
101,765.0668621063232,34.80724582374995,True,mile,34.80724582374995,0.11003607479142552
102,780.2975177764893,34.393871882255425,True,mile,34.393871882255425,0.1100116908697435
103,763.7171745300293,33.900165378900496,True,mile,33.900165378900496,0.1098138277030285
104,746.6979026794434,33.08852955743074,True,mile,33.08852955743074,0.10917087884596832
105,822.6265907287598,32.12405383698426,True,mile,32.12405383698426,0.10894768608940975
106,755.6626796722412,31.47770873373521,True,mile,31.47770873373521,0.10884610776548032
107,704.2989730834961,31.081646140887955,True,mile,31.081646140887955,0.10920271508487656
108,721.3959693908691,31.31488300945289,True,mile,31.31488300945289,0.10969875382788385
109,715.8448696136475,31.24614148726791,True,mile,31.24614148726791,0.10976431010681909
110,712.6274108886719,31.672104415312173,True,mile,31.672104415312173,0.11012264298804009
111,763.6821269989014,32.61250870688518,True,mile,32.61250870688518,0.1100955727659626
112,764.8131847381592,33.637863609427825,True,mile,33.637863609427825,0.11018657543041088
113,768.4767246246338,33.707746952975135,True,mile,33.707746952975135,0.11022793993537805
114,732.0847511291504,34.07447974583857,True,mile,34.07447974583857,0.11021841543692135
115,801.9509315490723,34.34133401540223,True,mile,34.34133401540223,0.11014441596137148
116,751.410961151123,34.32762086939742,True,mile,34.32762086939742,0.11011109151957943
117,774.8322486877441,33.94073574219085,True,mile,33.94073574219085,0.1097240042980806
118,749.6762275695801,34.330191682423845,True,mile,34.330191682423845,0.1098162389684606
119,726.067304611206,34.61752601798999,True,mile,34.61752601798999,0.10978635811511384
120,767.982006072998,34.48756383701268,True,mile,34.48756383701268,0.10990213276427474
121,771.1937427520752,33.47694792055563,True,mile,33.47694792055563,0.11049676212263693
122,767.2233581542969,33.176251648946206,True,mile,33.176251648946206,0.11015860098379626
123,788.0818843841553,32.209279621776936,True,mile,32.209279621776936,0.11001415111400459
124,781.0685634613037,30.725074938576647,True,mile,30.725074938576647,0.1099690453800154
125,754.6703815460205,29.93508243407897,True,mile,29.93508243407897,0.10972966323664157
126,747.6108074188232,29.607457772546958,True,mile,29.607457772546958,0.10954146020206401
127,777.2088050842285,29.152102608243773,True,mile,29.152102608243773,0.10986582061390815
128,684.544563293457,29.175733583604178,True,mile,29.175733583604178,0.10995033169970103
129,778.527021408081,29.517415679384918,True,mile,29.517415679384918,0.1100297150788484
130,730.9985160827637,29.926945407214454,True,mile,29.926945407214454,0.11015013518156824
131,754.1298866271973,30.834924698718755,True,mile,30.834924698718755,0.1100285207489391
132,777.8079509735107,31.61221039455637,True,mile,31.61221039455637,0.10958649811921295
133,765.3191089630127,32.3955156513306,True,mile,32.3955156513306,0.10944334053698879
134,790.4226779937744,33.32239382251085,True,mile,33.32239382251085,0.10947755036530671
135,750.8001327514648,34.18029580908545,True,mile,34.18029580908545,0.10944276032624423
136,835.8733654022217,34.65090903187902,True,mile,34.65090903187902,0.10925029236593364
137,770.918607711792,35.10991396861637,True,mile,35.10991396861637,0.10864545657310953
138,705.3165435791016,34.678699768158175,True,mile,34.678699768158175,0.10850023434485923
139,897.5784778594971,34.01594844619957,True,mile,34.01594844619957,0.10835052866994599
140,939.6042823791504,33.717512610598845,True,mile,33.717512610598845,0.10852891710069446
141,785.057783126831,33.30962169269266,True,mile,33.30962169269266,0.10849282723886
142,779.56223487854,32.913672899074285,True,mile,32.913672899074285,0.10839966197072726
143,764.5151615142822,33.24759585545274,True,mile,33.24759585545274,0.10862887912326391
144,768.7838077545166,33.63658070083606,True,mile,33.63658070083606,0.1090493774414063
145,773.4382152557373,33.96760094232597,True,mile,33.96760094232597,0.10916915705174579
146,750.636100769043,34.710993043395085,True,mile,34.710993043395085,0.10888329023196375
147,757.641077041626,35.36608457813665,True,mile,35.36608457813665,0.1094448513454861
148,770.5450057983398,35.48249022534448,True,mile,35.48249022534448,0.1096448846510899
149,750.5507469177246,35.622065270695984,True,mile,35.622065270695984,0.10969728069540896
150,786.2987518310547,35.38209418403987,True,mile,35.38209418403987,0.10939944797092016
151,789.055347442627,34.2453154419349,True,mile,34.2453154419349,0.11011551845220868
152,771.1329460144043,33.810925503937774,True,mile,33.810925503937774,0.11019324031876931
153,727.6806831359863,34.528025547811495,True,mile,34.528025547811495,0.11036949628665127
154,851.5729904174805,35.81911071465977,True,mile,35.81911071465977,0.110402357313368
155,766.9439315795898,36.76212134584849,True,mile,36.76212134584849,0.11057570092472024
156,963.5729789733887,38.21967999516812,True,mile,38.21967999516812,0.1106400666413484
157,767.8501605987549,38.90153871952513,True,mile,38.90153871952513,0.1103727891710069
158,802.1492958068848,37.27424033251974,True,mile,37.27424033251974,0.11046809443721062
159,783.8408946990967,35.42785987980071,True,mile,35.42785987980071,0.11062278464988429
160,769.4530487060547,33.78240111112024,True,mile,33.78240111112024,0.11063119393807874
161,757.387638092041,32.4047796070923,True,mile,32.4047796070923,0.11108532940899885
162,712.4378681182861,31.22434414765586,True,mile,31.22434414765586,0.11124277373890823
163,744.7142601013184,31.463594252736378,True,mile,31.463594252736378,0.11117904474705831
164,755.6667327880859,31.61379908837962,True,mile,31.61379908837962,0.11077738067250198
165,747.0071315765381,31.55314289727314,True,mile,31.55314289727314,0.1105604119948399
166,771.2693214416504,31.147648732808477,True,mile,31.147648732808477,0.11075797375337582
167,774.0898132324219,30.573596850601472,True,mile,30.573596850601472,0.1105731615608121
168,771.6434001922607,30.29741885395284,True,mile,30.29741885395284,0.1101824122299383
169,751.3914108276367,29.997199339004556,True,mile,29.997199339004556,0.1100087446047936
170,802.1631240844727,29.579277085171828,True,mile,29.579277085171828,0.10988164077570406
171,749.6247291564941,28.57355283490291,True,mile,28.57355283490291,0.11044791139202348
172,767.5631046295166,26.21886769193254,True,mile,26.21886769193254,0.11181887026186343
173,800.9243011474609,23.92259793468148,True,mile,23.92259793468148,0.11382207046320414
174,750.065803527832,22.3235152978712,True,mile,22.3235152978712,0.11528763759283367
175,779.0939807891846,21.949029305489645,True,mile,21.949029305489645,0.11611484857253085
176,678.0176162719727,22.16502544802754,True,mile,22.16502544802754,0.11635972387996718
177,809.8716735839844,23.349952925921063,True,mile,23.349952925921063,0.11697038438585072
178,731.9612503051758,24.54729342814649,True,mile,24.54729342814649,0.11823204888237848
179,785.6662273406982,25.00184860252326,True,mile,25.00184860252326,0.1211504486460745
180,782.2647094726562,24.152278505340334,True,mile,24.152278505340334,0.1246888940128279
181,807.2123527526855,23.02597963357966,True,mile,23.02597963357966,0.1306757345317322
182,770.4637050628662,22.527821107328343,True,mile,22.527821107328343,0.13858527289496525
183,720.6196784973145,22.00713437693282,True,mile,22.00713437693282,0.15032882502049572
184,775.7582664489746,21.69652159902569,True,mile,21.69652159902569,0.16190009223090274
185,735.9189987182617,21.83597596234068,True,mile,21.83597596234068,0.17121730851538386
186,821.932315826416,22.35348251542856,True,mile,22.35348251542856,0.17642054428288967
187,741.9793605804443,22.99478689779148,True,mile,22.99478689779148,0.17583742494936339
188,750.1516342163086,23.627530636711242,True,mile,23.627530636711242,0.17437211401668595
189,783.3871841430664,24.263973853339188,True,mile,24.263973853339188,0.17362532250675156
190,768.4078216552734,25.001955242461804,True,mile,25.001955242461804,0.17268704638069055
191,786.7839336395264,25.60804004742611,True,mile,25.60804004742611,0.17350505310812114
192,700.7186412811279,26.266060029426132,True,mile,26.266060029426132,0.1774243051034433
193,846.6958999633789,26.494772111400106,True,mile,26.494772111400106,0.18522171962408374
194,751.8782615661621,26.49083510151562,True,mile,26.49083510151562,0.19978532579210073
195,781.764030456543,26.02809958493549,True,mile,26.02809958493549,0.2209677726839796
196,688.5943412780762,25.639424058516056,True,mile,25.639424058516056,0.24657707685305752
197,772.7394104003906,24.347293188742054,True,mile,24.347293188742054,0.267657692991657
198,807.15012550354,23.515521891018768,True,mile,23.515521891018768,0.27592883074725116
199,770.9503173828125,22.77833786261585,True,mile,22.77833786261585,0.27761284722222224
200,752.2830963134766,22.83263994423507,True,mile,22.83263994423507,0.27713358937958144
201,763.500452041626,22.842058442637246,True,mile,22.842058442637246,0.28983194610218943
202,757.6379776000977,22.938907885369105,True,mile,22.938907885369105,0.31182583279079856
203,770.1783180236816,22.79276793496112,True,mile,22.79276793496112,0.3354691531334394
204,807.1835041046143,22.794509830362735,True,mile,22.794509830362735,0.3530495424623843
205,714.409589767456,22.631769089931772,True,mile,22.631769089931772,0.361904232825762
206,791.5382385253906,22.741134928060987,True,mile,22.741134928060987,0.37367043577594516
207,770.1056003570557,23.4535819756162,True,mile,23.4535819756162,0.37934520580150466
208,824.9025344848633,24.421959579749796,True,mile,24.421959579749796,0.3728343709309896
209,715.8069610595703,25.41369087258362,True,mile,25.41369087258362,0.3656045193142361
210,774.0297317504883,26.585665115512832,True,mile,26.585665115512832,0.3488108543113426
211,750.377893447876,28.45612672120089,True,mile,28.45612672120089,0.33097305486231676
212,783.6437225341797,29.777153246064916,True,mile,29.777153246064916,0.3224750622407889
213,725.9173393249512,30.688908647966294,True,mile,30.688908647966294,0.3073668717749325
214,766.6561603546143,30.98926811619189,True,mile,30.98926811619189,0.29536376576364776
215,820.8415508270264,30.57392321471962,True,mile,30.57392321471962,0.28324306158371915
216,1065.5384063720703,29.798689505538903,True,mile,29.798689505538903,0.27709074797453703
217,689.9998188018799,29.63486456095684,True,mile,29.63486456095684,0.2689777477876639
218,753.9560794830322,29.38274881996437,True,mile,29.38274881996437,0.2576982248565297
219,759.427547454834,29.432434682841983,True,mile,29.432434682841983,0.24836305217978394
220,763.1001472473145,30.13282829561219,True,mile,30.13282829561219,0.24197600188078705
221,808.4123134613037,30.637047447590238,True,mile,30.637047447590238,0.23577840922791282
222,761.4481449127197,31.193597218565788,True,mile,31.193597218565788,0.22883451862099735
223,766.5233612060547,32.249669942440065,True,mile,32.249669942440065,0.21966687614535108
224,773.392915725708,33.21581297833454,True,mile,33.21581297833454,0.20899900836709107
225,758.6534023284912,33.44656904789016,True,mile,33.44656904789016,0.19730310133945794
226,789.665937423706,33.64822741396815,True,mile,33.64822741396815,0.17982143825954866
227,794.0785884857178,33.84074342126163,True,mile,33.84074342126163,0.16212785885657788
228,816.3108825683594,34.16006623825778,True,mile,34.16006623825778,0.14228533709490743
229,789.5791530609131,35.13125287074434,True,mile,35.13125287074434,0.12707576045283564
230,836.094856262207,36.59037430881845,True,mile,36.59037430881845,0.12176165922188464
231,756.7269802093506,37.54362749584503,True,mile,37.54362749584503,0.11781619225019291
232,704.9577236175537,38.5214165614626,True,mile,38.5214165614626,0.11014283356843169
233,753.4081935882568,38.04603972382553,True,mile,38.04603972382553,0.07421058560595095
234,813.6498928070068,37.2547717804954,True,mile,37.2547717804954,0.029212751977237605
235,759.1736316680908,36.28733678382801,True,mile,36.28733678382801,0.030821258168161725
236,767.6398754119873,36.119412848657205,True,mile,36.119412848657205,0.09884437466845108
237,760.9403133392334,35.27538931520503,True,mile,35.27538931520503,0.13621386492693865
238,781.7287445068359,35.4312705929325,True,mile,35.4312705929325,0.1550540311836901
239,748.3725547790527,35.445042584305085,True,mile,35.445042584305085,0.16245652187017745
240,737.8036975860596,35.206631806566065,True,mile,35.206631806566065,0.16254837978033376
241,777.3568630218506,34.75945900301007,True,mile,34.75945900301007,0.15351952446831607
242,702.3015022277832,34.961029603458336,True,mile,34.961029603458336,0.11906644467954286
243,764.0292644500732,33.94868479086133,True,mile,33.94868479086133,0.07553097948615939
244,796.4105606079102,31.97932136834355,True,mile,31.97932136834355,0.020645620087046623
245,711.355447769165,29.9474858180292,True,mile,29.9474858180292,0.013424019519193697
246,803.471565246582,27.550937290717513,True,mile,27.550937290717513,0.04446145140094526
247,689.51416015625,24.80652660027045,True,mile,24.80652660027045,0.0659399979202836
248,771.2962627410889,23.240485024587333,True,mile,23.240485024587333,0.08499729486159335
249,771.5671062469482,22.48602717335847,True,mile,22.48602717335847,0.10260411015263315
250,799.5636463165283,22.456080024860675,True,mile,22.456080024860675,0.10839364510995375
251,775.3312587738037,22.261919929963994,True,mile,22.261919929963994,0.11782164020302854
252,749.727725982666,22.527614283013996,True,mile,22.527614283013996,0.12286099657600313
253,759.7606182098389,23.41223292438202,True,mile,23.41223292438202,0.1263027200581115
254,728.9760112762451,24.201208811777,True,mile,24.201208811777,0.12845286804952738
255,734.2965602874756,24.693705246371607,True,mile,24.693705246371607,0.12496511953848377
256,718.5759544372559,25.538768323090476,True,mile,25.538768323090476,0.1184990249445409
257,728.3148765563965,26.068940680332258,True,mile,26.068940680332258,0.10630725625120563
258,754.2026042938232,26.104257615702824,True,mile,26.104257615702824,0.0973644567418982
259,779.8187732696533,26.165399974060335,True,mile,26.165399974060335,0.08550302764515816
260,754.5263767242432,25.995963820430582,True,mile,25.995963820430582,0.07308511616271218
261,774.2242813110352,25.73059065368709,True,mile,25.73059065368709,0.0594131695782697
262,777.747631072998,25.192034902021238,True,mile,25.192034902021238,0.04347537947289737
263,831.622838973999,24.24596989386015,True,mile,24.24596989386015,0.02796881781684024
264,753.6091804504395,23.128702143576568,True,mile,23.128702143576568,0.011691446186583687
265,796.8668937683105,22.253918387677892,True,mile,22.253918387677892,0.0046565642180266265
266,724.7405052185059,21.461285865651096,True,mile,21.461285865651096,0.005084526156201807
267,759.0911388397217,20.64066269897876,True,mile,20.64066269897876,0.022361374843267834
268,779.1252136230469,19.84975895774973,True,mile,19.84975895774973,0.06529683807749809
269,37.36162185668945,18.726356088691553,False,Blocked,18.726356088691553,0.12895938449435773
270,35.48383712768555,17.203826866514852,False,Blocked,17.203826866514852,0.19106316837263693
271,34.65604782104492,15.391364674364976,False,Blocked,15.391364674364976,0.26282099217544364
272,27.106046676635742,13.322653835678858,False,Blocked,13.322653835678858,0.35859295880353015
273,29.180049896240234,11.514677843871663,False,Blocked,11.514677843871663,0.47227670928578314
274,29.71816062927246,9.891054358596232,False,Blocked,9.891054358596232,0.5851369937849633
275,16.13140106201172,8.317292962768814,False,Blocked,8.317292962768814,0.6655814841941552
276,25.460004806518555,7.014965696552302,False,Blocked,7.014965696552302,0.7290285426010321
277,15.93470573425293,6.008789084557032,False,Blocked,6.008789084557032,0.7876725712528936
278,16.132831573486328,4.861656082882234,False,Blocked,4.861656082882234,0.8312313352985146
279,16.0825252532959,4.032962246425717,False,Blocked,4.032962246425717,0.8624028297706887
280,15.85698127746582,3.9237028073815026,False,Blocked,3.9237028073815026,0.8091054732711227
281,17.558813095092773,3.551650830147616,False,Blocked,3.551650830147616,0.8151466539171006
282,16.014575958251953,3.3724666176847675,False,Blocked,3.3724666176847675,0.8157659120912906
283,31.958580017089844,3.5462194166430274,False,Blocked,3.5462194166430274,0.7915681514033566
284,31.525373458862305,4.095004422845757,False,Blocked,4.095004422845757,0.7644454880702642
285,31.123876571655273,4.263996703488326,False,Blocked,4.263996703488326,0.729326202015818
286,15.179634094238281,5.333190165635144,False,Blocked,5.333190165635144,0.6880284476574556
287,32.66787528991699,5.989436111541829,False,Blocked,5.989436111541829,0.6290267944335937
288,27.060270309448242,7.07112312787617,False,Blocked,7.07112312787617,0.560761733820409
289,16.030073165893555,7.134320466283244,False,Blocked,7.134320466283244,0.48897592803578327
290,15.940666198730469,6.7744997690323085,False,Blocked,6.7744997690323085,0.41517960913387353
291,32.920122146606445,6.7644989163658265,False,Blocked,6.7644989163658265,0.34417140631028165
292,20.517349243164062,7.618684393152961,False,Blocked,7.618684393152961,0.2872015569239488
293,16.15595817565918,7.0814752879787735,False,Blocked,7.0814752879787735,0.2515642670054494
294,24.631023406982422,7.095877683463814,False,Blocked,7.095877683463814,0.22624013264973963
295,31.853199005126953,7.596778342208134,False,Blocked,7.596778342208134,0.20329774456259653
296,32.109975814819336,7.754125663950172,False,Blocked,7.754125663950172,0.1802484243887441
297,31.670093536376953,8.441439323543719,False,Blocked,8.441439323543719,0.15939762821903924
298,15.862226486206055,9.270886473295505,False,Blocked,9.270886473295505,0.1385556520061728
299,15.726566314697266,10.136729067254482,False,Blocked,10.136729067254482,0.11996435094762736
300,27.750015258789062,10.953135703588321,False,Blocked,10.953135703588321,0.1058930988076292
301,23.40412139892578,12.031439134418457,False,Blocked,12.031439134418457,0.09613517855420528
302,21.72565460205078,11.74541994210963,False,Blocked,11.74541994210963,0.0776844919463735
303,24.648427963256836,13.300841527753358,False,Blocked,13.300841527753358,0.050412688078703694
304,30.786991119384766,14.39197916305786,False,Blocked,14.39197916305786,0.017906690055941255
305,13.218164443969727,15.556710449532716,False,Blocked,15.556710449532716,0.004644134898244556
306,15.776634216308594,17.074503372257084,False,Blocked,17.074503372257084,0.02737030406057095
307,15.817642211914062,17.876967197306744,False,Blocked,17.876967197306744,0.03975435610170719
308,17.363786697387695,17.24318826054958,False,Blocked,17.24318826054958,0.07130552315417626
309,22.433042526245117,17.2116824691678,False,Blocked,17.2116824691678,0.09283622082368825
310,10.970354080200195,16.883243618727438,False,Blocked,16.883243618727438,0.10494437135296109
311,36.31925582885742,14.407278918351722,False,Blocked,14.407278918351722,0.107777163658613
312,26.236534118652344,14.386971137954532,False,Blocked,14.386971137954532,0.09922212200400271
313,31.821012496948242,14.40382106053747,False,Blocked,14.40382106053747,0.09270575629340283
314,23.070812225341797,13.847318750028325,False,Blocked,13.847318750028325,0.08198845380618247
315,11.577367782592773,12.887562964412373,False,Blocked,12.887562964412373,0.06995348518277389
316,16.205310821533203,12.664188438219753,False,Blocked,12.664188438219753,0.05472352958019866
317,32.78160095214844,11.419252107696884,False,Blocked,11.419252107696884,0.04956643186969523
318,28.33867073059082,10.566545702720983,False,Blocked,10.566545702720983,0.05131008195288389
319,32.70459175109863,10.61253277562448,False,Blocked,10.61253277562448,0.05835429627218369
320,32.375335693359375,11.402654304574401,False,Blocked,11.402654304574401,0.06915723635826587
321,15.477895736694336,12.464333423571267,False,Blocked,12.464333423571267,0.07440262782720874
322,32.068490982055664,13.673602229691374,False,Blocked,13.673602229691374,0.07183247130594139
323,29.687881469726562,14.896722506197984,False,Blocked,14.896722506197984,0.08004480055820795
324,28.96428108215332,15.831270334168778,False,Blocked,15.831270334168778,0.10150982138551312
325,35.23111343383789,16.48060752344039,False,Blocked,16.48060752344039,0.12875978446301117
326,15.855550765991211,16.91958407077719,False,Blocked,16.91958407077719,0.156400383843316
327,31.885623931884766,17.28464850207354,False,Blocked,17.28464850207354,0.17593372486255787
328,15.937566757202148,17.189250927958756,False,Blocked,17.189250927958756,0.1841028434847608
329,15.786886215209961,17.635519836200654,False,Blocked,17.635519836200654,0.17493856171031053
330,38.05732727050781,18.619740323968394,False,Blocked,18.619740323968394,0.17013284942250195
331,722.4555015563965,21.594546179104842,True,mile,21.594546179104842,0.17278297330126346
332,756.8860054016113,22.734640192780486,True,mile,22.734640192780486,0.18494400966314617
333,717.3068523406982,25.12792404737903,True,mile,25.12792404737903,0.20147995937017749
334,699.120283126831,28.90638035956051,True,mile,28.90638035956051,0.218580861032745
335,729.872465133667,31.86318871261027,True,mile,31.86318871261027,0.2239133783034336
336,754.9941539764404,34.261291233269425,True,mile,34.261291233269425,0.2292342122395833
337,748.206615447998,36.10350647527991,True,mile,36.10350647527991,0.234104018976659
338,768.1798934936523,35.10576419530286,True,mile,35.10576419530286,0.22682752821180552
339,749.8860359191895,35.38888080762577,True,mile,35.38888080762577,0.22119474811318485
340,749.8033046722412,34.68831387083877,True,mile,34.68831387083877,0.1985783668800637
341,778.7950038909912,35.309379467598504,True,mile,35.309379467598504,0.17184221432532798
342,751.3446807861328,37.462024590751085,True,mile,37.462024590751085,0.14073098641854742
343,756.7052841186523,41.65048504082624,True,mile,41.65048504082624,0.1140777399510513
344,747.7931976318359,43.774909027875964,True,mile,43.774909027875964,0.09186371226369594
345,772.97043800354,47.77666268195728,True,mile,47.77666268195728,0.08932089346426508
